views,mature,life_time,created_at,updated_at,numeric_id,dead_account,language,affiliate
15988,1,1775,2013-12-02,2018-10-12,9294,0,EN,1
1484,0,1993,2013-03-31,2018-09-14,9295,0,EN,0
6702,1,2388,2012-03-29,2018-10-12,9296,0,EN,1
456,0,1763,2013-11-20,2018-09-18,9297,0,EN,0
642,0,1767,2013-11-12,2018-09-14,9298,0,EN,0
7294,1,1881,2013-08-11,2018-10-05,9299,0,DE,1
1328,0,783,2016-08-16,2018-10-08,9300,0,IT,0
5182,0,2064,2013-01-20,2018-09-15,9301,0,EN,0
3791,1,1166,2015-08-03,2018-10-12,9302,0,EN,0
9250,1,494,2017-06-04,2018-10-11,9303,0,EN,1
204,1,2083,2013-01-23,2018-10-07,9304,0,DE,0
12338,0,2966,2010-08-03,2018-09-16,9305,0,EN,0
3226,0,2596,2011-08-31,2018-10-09,9306,0,EN,0
536,1,998,2016-01-13,2018-10-07,9307,0,EN,0
5471,1,809,2016-07-25,2018-10-12,9308,0,DE,1
22207,1,1660,2014-03-27,2018-10-12,9309,0,EN,1
56,0,449,2017-06-20,2018-09-12,9310,0,EN,0
10270,0,2689,2011-06-01,2018-10-11,9311,0,EN,1
4228,1,1328,2015-02-16,2018-10-06,9312,0,FR,1
8424,0,1677,2014-03-10,2018-10-12,9313,0,EN,1
414,1,743,2016-05-30,2018-06-12,9314,1,EN,0
19429,0,963,2016-02-22,2018-10-12,9315,0,JA,1
1834,0,2119,2012-12-23,2018-10-12,9316,0,EN,0
621745,0,1993,2013-04-28,2018-10-12,9317,0,RU,0
13461,0,1663,2014-03-21,2018-10-09,9318,0,EN,0
1247,0,2614,2011-07-17,2018-09-12,9319,0,DE,0
32124,0,1033,2015-12-14,2018-10-12,9320,0,EN,1
712,0,1251,2015-04-08,2018-09-10,9321,0,EN,1
1274,1,658,2016-12-19,2018-10-08,9322,0,ZH,0
223630,1,2271,2012-07-23,2018-10-11,9323,0,EN,1
5600,1,1154,2015-08-15,2018-10-12,9324,0,EN,1
1260,0,2125,2012-12-16,2018-10-11,9325,0,EN,1
8671,1,1685,2014-03-02,2018-10-12,9326,0,EN,0
432,0,1647,2014-03-30,2018-10-02,9327,0,EN,0
3826,1,1488,2014-09-15,2018-10-12,9328,0,EN,1
1502,1,1190,2015-07-07,2018-10-09,9329,0,EN,0
3229,0,1852,2013-09-15,2018-10-11,9330,0,EN,0
7379,1,1921,2013-07-08,2018-10-11,9331,0,EN,1
515,0,203,2018-03-23,2018-10-12,9332,0,EN,0
7648,1,1288,2015-03-29,2018-10-07,9333,0,EN,1
3127828,1,1346,2015-02-04,2018-10-12,9334,0,EN,0
3781,0,2166,2012-11-01,2018-10-07,9335,0,EN,1
12893,1,1993,2013-04-28,2018-10-12,9336,0,DE,1
9113,1,737,2016-10-02,2018-10-09,9337,0,FR,1
969,0,1664,2014-03-15,2018-10-04,9338,0,EN,0
676,1,1945,2013-06-07,2018-10-04,9339,0,EN,0
2058,0,587,2017-02-27,2018-10-07,9340,0,FR,1
38715,1,2613,2011-08-15,2018-10-10,9341,0,ZH,1
160579,1,2162,2012-11-10,2018-10-12,9342,0,EN,0
4730,1,1886,2013-08-13,2018-10-12,9343,0,EN,1
3599,1,1376,2015-01-04,2018-10-11,9344,0,EN,1
9254,0,579,2017-03-12,2018-10-12,9345,0,DA,1
13623,0,2188,2012-10-15,2018-10-12,9346,0,EN,0
151,1,916,2016-04-06,2018-10-09,9347,0,EN,0
997,0,1549,2014-07-16,2018-10-12,9348,0,PL,0
5320,1,2618,2011-08-10,2018-10-10,9349,0,EN,0
8232,0,1825,2013-10-13,2018-10-12,9350,0,EN,1
7693,0,1878,2013-08-01,2018-09-22,9351,0,ES,0
102092,1,1369,2015-01-12,2018-10-12,9352,0,EN,1
11887,0,667,2016-12-14,2018-10-12,9353,0,EN,1
127625,1,2552,2011-08-07,2018-08-02,9354,0,CS,0
4126,0,2382,2012-02-27,2018-09-05,9355,0,EN,0
1935,0,436,2017-08-02,2018-10-12,9356,0,EN,1
254,0,1348,2015-01-18,2018-09-27,9357,0,EN,0
1504,1,677,2016-11-30,2018-10-08,9358,0,EN,0
2567,1,1675,2014-03-12,2018-10-12,9359,0,EN,0
2048869,0,2114,2012-12-28,2018-10-12,9360,0,FR,0
737,0,1412,2014-11-28,2018-10-10,9361,0,EN,0
3215,1,686,2016-11-25,2018-10-12,9362,0,EN,1
15321,1,1292,2015-03-29,2018-10-11,9363,0,EN,1
784,0,1492,2014-09-08,2018-10-09,9364,0,PT,0
6627,1,1519,2014-08-12,2018-10-09,9365,0,ZH,0
204,0,1551,2014-02-20,2018-05-21,9366,1,ES,0
36917,0,2294,2012-06-26,2018-10-07,9367,0,ES,0
4186,0,1982,2013-04-27,2018-09-30,9368,0,EN,0
2626,1,2453,2012-01-24,2018-10-12,9369,0,EN,1
1114,0,2277,2012-07-16,2018-10-10,9370,0,EN,1
15111,0,1765,2013-12-07,2018-10-07,9371,0,EN,1
7409,0,1375,2014-11-19,2018-08-25,9372,0,EN,1
25352,1,2512,2011-11-12,2018-09-28,9373,0,ZH,0
53970,1,1463,2014-10-09,2018-10-11,9374,0,EN,1
1107,1,933,2015-12-06,2018-06-26,9375,1,RU,0
161021,0,2051,2013-03-01,2018-10-12,9376,0,EN,0
548986,0,1072,2015-11-05,2018-10-12,9377,0,ES,0
2651,1,753,2016-09-16,2018-10-09,9378,0,EN,1
5599,0,1291,2015-03-31,2018-10-12,9379,0,FI,0
929599,0,1355,2015-01-26,2018-10-12,9380,0,EN,0
3697,1,1693,2014-02-22,2018-10-12,9381,0,EN,1
497,0,777,2016-08-26,2018-10-12,9382,0,EN,0
3374,0,781,2016-08-20,2018-10-10,9383,0,ES,1
1575,1,1497,2014-08-11,2018-09-16,9384,0,EN,0
1488,0,1410,2014-11-12,2018-09-22,9385,0,ES,0
29006,1,1151,2015-08-18,2018-10-12,9386,0,ES,1
4204,0,1985,2013-04-14,2018-09-20,9387,0,EN,1
4680,0,1468,2014-10-05,2018-10-12,9388,0,EN,1
90416,0,1310,2015-03-12,2018-10-12,9389,0,RU,0
480,1,1950,2013-06-08,2018-10-10,9390,0,PT,0
36358,0,1635,2014-04-21,2018-10-12,9391,0,EN,0
427,0,1182,2015-07-06,2018-09-30,9392,0,EN,0
9695,0,696,2016-11-03,2018-09-30,9393,0,KO,1
68551,1,1015,2016-01-01,2018-10-12,9394,0,EN,1
11009,1,530,2017-04-30,2018-10-12,9395,0,EN,1
56851,0,3362,2009-07-26,2018-10-09,9396,0,FR,1
1174,1,1629,2014-04-27,2018-10-12,9397,0,EN,1
12570,1,1439,2014-11-03,2018-10-12,9398,0,EN,1
954,0,1683,2014-01-19,2018-08-29,9399,0,EN,0
1130,1,2007,2013-04-01,2018-09-29,9400,0,EN,0
7792,1,752,2016-09-19,2018-10-11,9401,0,EN,1
1827,1,2521,2011-11-08,2018-10-03,9402,0,EN,0
2237,0,790,2016-07-30,2018-09-28,9403,0,RU,0
3973,0,1070,2015-11-07,2018-10-12,9404,0,PL,1
6479,1,1391,2014-12-18,2018-10-09,9405,0,FR,0
3308,1,1297,2014-10-13,2018-05-02,9406,1,EN,0
309,0,1507,2014-07-16,2018-08-31,9407,0,EN,0
29396,1,3614,2008-11-18,2018-10-11,9408,0,EN,0
6814,1,1859,2013-06-25,2018-07-28,9409,0,EN,0
26505,0,1222,2015-06-08,2018-10-12,9410,0,EN,1
1597,0,1296,2015-03-25,2018-10-11,9411,0,EN,1
207861,1,1343,2015-02-07,2018-10-12,9412,0,EN,0
402586,0,1288,2015-04-03,2018-10-12,9413,0,EN,0
157,0,642,2016-12-20,2018-09-23,9414,0,EN,0
1861,1,2441,2012-02-03,2018-10-10,9415,0,EN,1
74464,1,1268,2015-04-23,2018-10-12,9416,0,EN,1
812,0,2079,2013-01-31,2018-10-11,9417,0,EN,0
3973,0,2572,2011-09-24,2018-10-09,9418,0,EN,1
22876,1,1288,2015-04-02,2018-10-11,9419,0,EN,1
3244,1,1630,2014-04-26,2018-10-12,9420,0,EN,1
664,1,1620,2014-04-25,2018-10-01,9421,0,EN,0
847,0,306,2017-12-09,2018-10-11,9422,0,EN,0
1104815,0,1777,2013-11-30,2018-10-12,9423,0,ZH,0
135,0,2216,2012-08-25,2018-09-19,9424,0,EN,0
465684,0,2385,2012-03-25,2018-10-05,9425,0,EN,0
773,1,1290,2015-03-16,2018-09-26,9426,0,EN,0
1747,1,1316,2015-03-06,2018-10-12,9427,0,EN,1
25004,1,1697,2014-02-18,2018-10-12,9428,0,ES,1
25221,0,2560,2011-10-09,2018-10-12,9429,0,EN,1
869,0,2543,2011-10-24,2018-10-10,9430,0,EN,0
11940,1,1665,2014-03-20,2018-10-10,9431,0,EN,0
14338,1,2109,2012-12-31,2018-10-10,9432,0,EN,0
95891,0,1587,2014-06-08,2018-10-12,9433,0,EN,1
575,0,767,2016-08-29,2018-10-05,9434,0,EN,0
2678,0,530,2017-04-30,2018-10-12,9435,0,ES,0
107,0,734,2016-07-21,2018-07-25,9436,0,EN,0
234,0,1006,2016-01-05,2018-10-07,9437,0,EN,0
1008,1,1290,2015-03-16,2018-09-26,9438,0,EN,0
2576,0,1931,2013-06-29,2018-10-12,9439,0,EN,0
383,0,786,2016-08-16,2018-10-11,9440,0,EN,0
10048,1,1289,2015-04-02,2018-10-12,9441,0,EN,1
5289,1,1252,2015-04-26,2018-09-29,9442,0,EN,1
23528,1,654,2016-12-27,2018-10-12,9443,0,EN,1
3173,1,964,2016-02-16,2018-10-07,9444,0,EN,1
3657,1,1499,2014-09-04,2018-10-12,9445,0,EN,1
3419,0,2241,2012-08-23,2018-10-12,9446,0,EN,1
6915,0,1759,2013-12-16,2018-10-10,9447,0,IT,1
145,0,1830,2013-09-12,2018-09-16,9448,0,EN,0
2082,1,1576,2014-06-19,2018-10-12,9449,0,EN,0
15670,0,2008,2013-04-12,2018-10-11,9450,0,RU,0
70,0,635,2017-01-11,2018-10-08,9451,0,EN,0
6264,0,1814,2013-10-22,2018-10-10,9452,0,EN,0
4571,1,2025,2013-03-21,2018-10-06,9453,0,FI,0
514,1,925,2016-03-16,2018-09-27,9454,0,EN,0
4653827,0,1315,2015-03-07,2018-10-12,9455,0,EN,0
733,0,1036,2015-11-20,2018-09-21,9456,0,EN,0
2550221,1,1485,2014-09-18,2018-10-12,9457,0,DE,0
4144,0,2070,2013-02-10,2018-10-12,9458,0,EN,1
1622,1,1910,2013-07-18,2018-10-10,9459,0,EN,1
5591,1,1271,2015-04-18,2018-10-10,9460,0,EN,1
350,1,4030,2007-09-11,2018-09-23,9461,0,EN,0
5114,1,412,2017-08-24,2018-10-10,9462,0,EN,1
2558,1,2256,2012-08-06,2018-10-10,9463,0,EN,1
184912,1,2252,2012-08-12,2018-10-12,9464,0,ZH,1
9884,1,3246,2009-11-22,2018-10-12,9465,0,EN,1
1077,1,217,2018-03-08,2018-10-11,9466,0,EN,0
1629,0,1331,2015-02-16,2018-10-09,9467,0,EN,1
1045,0,2026,2013-03-14,2018-09-30,9468,0,EN,0
2469,1,1636,2014-04-07,2018-09-29,9469,0,RU,0
2223,0,1403,2014-12-07,2018-10-10,9470,0,EN,1
550,0,1875,2013-08-22,2018-10-10,9471,0,EN,0
28693,1,1920,2013-07-09,2018-10-11,9472,0,EN,1
2377,0,1466,2014-10-05,2018-10-10,9473,0,ES,0
24545,0,2061,2013-02-19,2018-10-12,9474,0,FR,1
9140,0,2137,2012-12-05,2018-10-12,9475,0,FR,0
95770,1,1834,2013-10-04,2018-10-12,9476,0,EN,1
2202679,0,2585,2011-09-14,2018-10-12,9477,0,EN,0
4147,0,1449,2014-10-24,2018-10-12,9478,0,EN,1
375,1,1936,2013-04-21,2018-08-09,9479,0,EN,0
6840,0,1200,2015-06-24,2018-10-06,9480,0,EN,1
496,0,942,2016-03-14,2018-10-12,9481,0,EN,0
14798,1,1175,2015-07-22,2018-10-09,9482,0,ES,1
19587,0,1952,2013-06-05,2018-10-09,9483,0,EN,0
4030,1,2798,2011-02-12,2018-10-11,9484,0,EN,1
147220,0,1408,2014-12-04,2018-10-12,9485,0,EN,1
778,1,685,2016-11-20,2018-10-06,9486,0,EN,0
155,0,783,2016-08-10,2018-10-02,9487,0,EN,0
35206,0,1713,2014-02-02,2018-10-12,9488,0,EN,1
14137,1,1661,2014-03-26,2018-10-12,9489,0,EN,1
12436,1,483,2017-06-16,2018-10-12,9490,0,JA,0
55040,0,2446,2012-01-29,2018-10-10,9491,0,FR,1
72897,1,1146,2015-08-22,2018-10-11,9492,0,PL,0
179882,0,1350,2015-01-31,2018-10-12,9493,0,FR,0
2220,1,1815,2013-10-21,2018-10-10,9494,0,EN,1
594079,1,1689,2014-02-26,2018-10-12,9495,0,EN,0
28757,1,1827,2013-10-11,2018-10-12,9496,0,FI,1
16833,1,626,2017-01-24,2018-10-12,9497,0,EN,1
2247,0,2027,2013-03-12,2018-09-29,9498,0,EN,0
8051,1,1767,2013-12-10,2018-10-12,9499,0,EN,1
33137,0,705,2016-11-06,2018-10-12,9500,0,JA,1
3962,1,1581,2014-05-31,2018-09-28,9501,0,DE,0
263635,0,2588,2011-09-11,2018-10-12,9502,0,EN,0
6723,1,1590,2014-05-11,2018-09-17,9503,0,EN,1
2582,1,1718,2014-01-27,2018-10-11,9504,0,EN,1
51,0,3354,2008-10-17,2017-12-23,9505,1,EN,0
157209,0,2013,2013-04-08,2018-10-12,9506,0,EN,1
2773,0,871,2016-05-19,2018-10-07,9507,0,EN,1
4648,1,771,2016-09-01,2018-10-12,9508,0,EN,1
2917,0,1006,2016-01-09,2018-10-11,9509,0,EN,0
1534,0,2240,2012-08-24,2018-10-12,9510,0,EN,0
10690,0,2038,2013-03-06,2018-10-04,9511,0,PT,1
36755,1,712,2016-10-30,2018-10-12,9512,0,DE,1
7670216,1,1983,2013-05-08,2018-10-12,9513,0,DE,0
5433,0,2048,2013-02-23,2018-10-03,9514,0,EN,0
22812,0,2066,2013-02-14,2018-10-12,9515,0,DE,1
8621,0,1124,2015-09-11,2018-10-09,9516,0,EN,0
7316,0,2428,2012-02-17,2018-10-11,9517,0,FR,0
3119,0,1936,2013-06-20,2018-10-08,9518,0,JA,0
308,0,1133,2015-09-05,2018-10-12,9519,0,EN,0
4308,1,1119,2015-09-19,2018-10-12,9520,0,EN,1
17286,1,979,2016-02-06,2018-10-12,9521,0,EN,1
467,1,1393,2014-11-30,2018-09-23,9522,0,EN,0
3839,1,2678,2011-06-03,2018-10-02,9523,0,EN,1
5484,0,1731,2014-01-15,2018-10-12,9524,0,EN,1
10348,0,1440,2014-11-02,2018-10-12,9525,0,EN,1
859,1,2176,2012-10-26,2018-10-11,9526,0,EN,0
298287,0,3219,2009-12-19,2018-10-12,9527,0,EN,0
3278,0,2052,2013-02-28,2018-10-12,9528,0,EN,1
1645,1,2158,2012-11-10,2018-10-08,9529,0,EN,0
76,0,1102,2015-07-30,2018-08-05,9530,0,EN,0
18437,0,1357,2015-01-19,2018-10-07,9531,0,IT,0
6457,1,1033,2015-12-14,2018-10-12,9532,0,EN,1
2813,1,697,2016-11-12,2018-10-10,9533,0,DE,1
14197,1,657,2016-12-24,2018-10-12,9534,0,EN,1
954,1,1879,2013-06-30,2018-08-22,9535,0,EN,0
1183,0,1041,2015-11-29,2018-10-05,9536,0,EN,0
2329,0,619,2017-01-28,2018-10-09,9537,0,EN,1
576,1,1877,2013-08-10,2018-09-30,9538,0,EN,0
36,0,1717,2014-01-20,2018-10-03,9539,0,EN,0
4457,0,2245,2012-08-19,2018-10-12,9540,0,EN,1
809,0,1683,2014-03-03,2018-10-11,9541,0,EN,0
1516,0,1827,2013-03-20,2018-03-21,9542,1,OTHER,0
3521,0,678,2016-12-01,2018-10-10,9543,0,RU,1
1192428,0,2130,2012-12-12,2018-10-12,9544,0,ES,0
3192,1,2316,2012-06-09,2018-10-12,9545,0,EN,1
291,1,595,2017-02-13,2018-10-01,9546,0,EN,0
7631,1,1800,2013-11-07,2018-10-12,9547,0,EN,0
29207,1,1164,2015-08-05,2018-10-12,9548,0,DE,1
3231,0,1013,2016-01-03,2018-10-12,9549,0,DE,1
1913,1,1717,2013-11-25,2018-08-08,9550,0,EN,0
621,1,1271,2015-04-15,2018-10-07,9551,0,ES,0
45402,0,420,2017-08-12,2018-10-06,9552,0,EN,1
67340,0,1150,2015-08-19,2018-10-12,9553,0,ES,1
11417,1,413,2017-08-24,2018-10-11,9554,0,EN,1
2437,1,2248,2012-08-16,2018-10-12,9555,0,PL,1
5393,1,749,2016-09-11,2018-09-30,9556,0,EN,1
1032,0,792,2016-07-07,2018-09-07,9557,0,EN,0
754,0,2281,2012-03-10,2018-06-08,9558,1,EN,0
5184,0,2085,2013-01-26,2018-10-12,9559,0,FI,1
484,0,1104,2015-10-03,2018-10-11,9560,0,EN,0
51515,1,2607,2011-08-23,2018-10-12,9561,0,EN,1
1239,0,2014,2013-04-07,2018-10-12,9562,0,KO,0
715,0,1371,2015-01-10,2018-10-12,9563,0,ES,0
3328,0,2196,2012-09-30,2018-10-05,9564,0,EN,0
530,1,1759,2013-04-21,2018-02-13,9565,1,EN,0
2185,0,1709,2014-02-02,2018-10-08,9566,0,NO,0
6346,0,1937,2013-05-04,2018-08-23,9567,0,EN,0
1624,0,2199,2012-10-04,2018-10-12,9568,0,EN,1
569,0,2011,2013-04-09,2018-10-11,9569,0,EN,0
1354,0,911,2014-02-10,2016-08-09,9570,1,OTHER,0
28768,0,2644,2011-07-17,2018-10-12,9571,0,ZH,1
637,0,2220,2012-09-07,2018-10-06,9572,0,TR,0
737,1,1838,2013-03-18,2018-03-30,9573,1,EN,0
10772,0,2114,2012-12-28,2018-10-12,9574,0,ES,0
12744,1,240,2018-02-14,2018-10-12,9575,0,EN,1
9436,0,1732,2014-01-13,2018-10-11,9576,0,ES,0
14901,0,2451,2012-01-21,2018-10-07,9577,0,RU,0
22982,0,643,2017-01-07,2018-10-12,9578,0,EN,1
101577,0,1536,2014-07-28,2018-10-11,9579,0,DE,0
4560,0,574,2017-02-12,2018-09-09,9580,0,EN,1
13879,0,1228,2015-06-02,2018-10-12,9581,0,EN,1
3391,1,1779,2013-11-17,2018-10-01,9582,0,DE,0
4878,1,1467,2014-10-03,2018-10-09,9583,0,EN,1
874,1,786,2016-08-17,2018-10-12,9584,0,EN,1
1431,0,1610,2013-12-13,2018-05-11,9585,1,EN,0
673,1,1756,2013-12-09,2018-09-30,9586,0,EN,0
796,1,1480,2014-05-16,2018-06-04,9587,1,EN,0
948,1,1764,2013-12-11,2018-10-10,9588,0,EN,0
525,1,477,2017-06-22,2018-10-12,9589,0,EN,0
2773,1,1785,2013-11-20,2018-10-10,9590,0,EN,1
1337,0,499,2017-05-25,2018-10-06,9591,0,DE,0
1880183,0,1975,2013-05-16,2018-10-12,9592,0,EN,0
1143,1,658,2016-12-11,2018-09-30,9593,0,EN,0
990,0,2049,2013-03-02,2018-10-11,9594,0,EN,0
274,0,689,2016-11-16,2018-10-06,9595,0,EN,0
2520,0,1662,2014-03-22,2018-10-09,9596,0,EN,0
312,0,723,2016-09-15,2018-09-08,9597,0,EN,0
14055,0,905,2016-04-20,2018-10-12,9598,0,ZH,1
779,1,868,2016-05-14,2018-09-29,9599,0,DE,0
2489,1,596,2017-02-22,2018-10-11,9600,0,EN,1
51847,1,1390,2014-12-22,2018-10-12,9601,0,EN,1
3386,0,1152,2015-08-17,2018-10-12,9602,0,EN,1
72375,0,887,2016-05-08,2018-10-12,9603,0,TH,0
14418,0,1407,2014-12-05,2018-10-12,9604,0,JA,1
1110,0,1552,2014-07-10,2018-10-09,9605,0,IT,0
7373,0,2379,2012-03-22,2018-09-26,9606,0,EN,0
19113,1,1658,2014-03-29,2018-10-12,9607,0,EN,1
5665,1,2430,2012-01-27,2018-09-22,9608,0,EN,0
13406,1,291,2017-12-25,2018-10-12,9609,0,ES,1
1637,1,1983,2013-05-07,2018-10-11,9610,0,EN,1
148,1,749,2015-10-13,2017-10-31,9611,1,EN,0
5726,1,1014,2016-01-01,2018-10-11,9612,0,EN,1
303,0,454,2017-07-01,2018-09-28,9613,0,EN,0
553,1,915,2016-04-07,2018-10-09,9614,0,EN,0
4617,1,896,2016-03-31,2018-09-13,9615,0,ES,1
4434,0,1136,2015-09-02,2018-10-12,9616,0,EN,1
2673,0,1902,2013-07-28,2018-10-12,9617,0,EN,1
11841,0,1284,2015-04-07,2018-10-12,9618,0,EN,1
729,1,2084,2012-12-17,2018-09-01,9619,0,EN,0
24927,1,741,2016-10-01,2018-10-12,9620,0,EN,1
1743,1,577,2017-03-14,2018-10-12,9621,0,EN,1
142,0,1630,2013-11-15,2018-05-03,9622,1,EN,0
2242,0,1980,2013-02-15,2018-07-19,9623,0,EN,0
22052,1,1366,2015-01-15,2018-10-12,9624,0,EN,1
94966,1,883,2016-05-12,2018-10-12,9625,0,TR,1
3250,1,1169,2015-07-03,2018-09-14,9626,0,EN,1
30812,0,2720,2011-03-10,2018-08-20,9627,0,ZH,0
1941,1,264,2018-01-12,2018-10-03,9628,0,DE,0
217873,0,2449,2012-01-28,2018-10-12,9629,0,EN,0
7404,0,569,2017-03-22,2018-10-12,9630,0,FR,1
6384,0,1682,2014-02-23,2018-10-02,9631,0,EN,1
140,0,1710,2013-12-15,2018-08-21,9632,0,EN,0
1611,1,292,2017-12-24,2018-10-12,9633,0,EN,1
1557,1,944,2016-03-07,2018-10-07,9634,0,EN,1
5566,0,2279,2012-07-04,2018-09-30,9635,0,ZH,1
5370,0,2749,2011-04-02,2018-10-11,9636,0,ZH,0
709153,0,1480,2014-09-23,2018-10-12,9637,0,EN,0
6049,1,1128,2015-09-10,2018-10-12,9638,0,EN,1
66188,0,1012,2016-01-04,2018-10-12,9639,0,EN,1
33701,1,1616,2014-05-09,2018-10-11,9640,0,EN,1
2322,1,2277,2012-07-18,2018-10-12,9641,0,EN,0
11121,0,1982,2013-05-08,2018-10-11,9642,0,ES,0
11397,0,2175,2012-10-28,2018-10-12,9643,0,EN,0
1915,0,2132,2012-12-07,2018-10-09,9644,0,EN,1
28671,1,585,2017-03-06,2018-10-12,9645,0,EN,1
8840,1,1240,2015-05-21,2018-10-12,9646,0,EN,1
6644,1,1973,2013-05-14,2018-10-08,9647,0,EN,1
65523,0,1602,2014-05-24,2018-10-12,9648,0,EN,0
3447,0,1373,2015-01-04,2018-10-08,9649,0,EN,1
1563,1,1236,2015-05-25,2018-10-12,9650,0,EN,0
8472,0,743,2016-09-29,2018-10-12,9651,0,PT,1
201,0,1119,2015-09-01,2018-09-24,9652,0,EN,0
3507,1,2045,2013-02-03,2018-09-10,9653,0,DE,0
423,1,237,2018-02-17,2018-10-12,9654,0,EN,0
9845,0,2226,2012-09-05,2018-10-10,9655,0,EN,1
4799,0,3591,2008-11-01,2018-09-01,9656,0,EN,0
12342,0,1284,2015-04-06,2018-10-11,9657,0,FR,1
287,0,1852,2013-08-28,2018-09-23,9658,0,EN,0
15209,0,1462,2014-10-04,2018-10-05,9659,0,EN,1
58471,1,2543,2011-10-26,2018-10-12,9660,0,EN,1
1942,1,1038,2015-12-03,2018-10-06,9661,0,DE,0
7345,1,597,2017-02-22,2018-10-12,9662,0,EN,1
863,1,224,2018-02-28,2018-10-10,9663,0,EN,0
5495,0,321,2017-11-25,2018-10-12,9664,0,IT,1
370562,0,3138,2010-03-10,2018-10-12,9665,0,EN,0
45686,0,1939,2013-06-11,2018-10-02,9666,0,EN,0
12610,1,2645,2011-07-16,2018-10-12,9667,0,EN,1
631839,0,3388,2009-07-03,2018-10-12,9668,0,ZH,0
2153,1,2150,2012-09-27,2018-08-17,9669,0,EN,0
3321,1,1557,2014-07-07,2018-10-11,9670,0,EN,1
26385,1,1822,2013-10-16,2018-10-12,9671,0,EN,1
58467,1,1037,2015-12-09,2018-10-11,9672,0,RU,1
25085,0,815,2016-07-19,2018-10-12,9673,0,RU,1
12835,0,2167,2012-11-04,2018-10-11,9674,0,EN,1
55639,0,1461,2014-10-12,2018-10-12,9675,0,ZH,1
3127,1,976,2016-02-09,2018-10-12,9676,0,EN,1
882,1,1733,2013-11-27,2018-08-26,9677,0,EN,0
35061,0,1955,2013-05-08,2018-09-14,9678,0,RU,0
25197,0,3052,2010-06-04,2018-10-12,9679,0,EN,1
50817,1,1481,2014-09-22,2018-10-12,9680,0,DE,1
242938,1,2083,2013-01-28,2018-10-12,9681,0,EN,0
6424,1,1399,2014-12-13,2018-10-12,9682,0,EN,1
25334,0,1092,2015-10-16,2018-10-12,9683,0,EN,1
2865,0,2664,2011-06-25,2018-10-10,9684,0,EN,0
3176,1,356,2017-10-21,2018-10-12,9685,0,EN,1
2400,1,926,2016-03-16,2018-09-28,9686,0,NO,0
27072,1,1504,2014-08-28,2018-10-10,9687,0,EN,1
1642,0,1459,2014-10-14,2018-10-12,9688,0,IT,0
276,0,780,2016-08-17,2018-10-06,9689,0,PT,0
1468,1,1930,2013-06-20,2018-10-02,9690,0,EN,0
11297,0,1010,2016-01-05,2018-10-11,9691,0,EN,0
245,1,1977,2013-04-21,2018-09-19,9692,0,EN,0
4314196,0,2737,2011-04-15,2018-10-12,9693,0,EN,0
472,0,1698,2014-01-25,2018-09-19,9694,0,JA,0
667,1,285,2017-12-30,2018-10-11,9695,0,EN,0
3183,0,1994,2013-02-02,2018-07-20,9696,0,EN,0
44411,1,1754,2013-12-23,2018-10-12,9697,0,DE,1
10437,0,1575,2014-06-15,2018-10-07,9698,0,EN,1
116,0,216,2016-03-05,2016-10-07,9699,1,EN,0
215,0,1420,2014-09-19,2018-08-09,9700,0,FR,0
70447,1,987,2016-01-29,2018-10-12,9701,0,DE,1
551,0,1358,2015-01-12,2018-10-01,9702,0,EN,0
19435,0,1002,2016-01-08,2018-10-06,9703,0,OTHER,0
17872,1,2646,2011-06-28,2018-09-25,9704,0,EN,1
792374,1,2681,2011-06-10,2018-10-12,9705,0,EN,0
1133,0,1019,2015-12-23,2018-10-07,9706,0,FR,0
6234,1,2170,2012-11-01,2018-10-11,9707,0,EN,0
2316,0,1255,2015-05-06,2018-10-12,9708,0,EN,0
208894,0,956,2016-02-29,2018-10-12,9709,0,EN,0
9594,1,584,2017-03-07,2018-10-12,9710,0,EN,1
6893,0,1800,2013-11-07,2018-10-12,9711,0,EN,1
17,0,161,2018-02-17,2018-07-28,9712,0,EN,0
16497,0,763,2016-09-09,2018-10-12,9713,0,TR,1
15414,1,2301,2012-06-15,2018-10-03,9714,0,EN,0
13047,0,900,2016-04-25,2018-10-12,9715,0,RU,0
1099,1,700,2016-11-11,2018-10-12,9716,0,FR,0
2203,1,449,2017-06-24,2018-09-16,9717,0,RU,0
968,0,1324,2015-02-24,2018-10-10,9718,0,EN,1
1186,1,998,2016-01-14,2018-10-08,9719,0,EN,0
1960,0,1666,2014-03-19,2018-10-10,9720,0,EN,1
399,0,1781,2013-07-01,2018-05-17,9721,1,IT,0
17929,0,1895,2013-07-23,2018-09-30,9722,0,PT,1
1916,1,2556,2011-10-04,2018-10-03,9723,0,EN,0
4878,0,1648,2014-04-08,2018-10-12,9724,0,JA,0
1180,0,173,2018-04-05,2018-09-25,9725,0,EN,1
21947,0,1633,2014-04-23,2018-10-12,9726,0,PT,1
475,0,1503,2014-08-20,2018-10-01,9727,0,OTHER,0
63916,0,1326,2015-02-24,2018-10-12,9728,0,EN,1
3840,1,1160,2015-07-30,2018-10-02,9729,0,EN,0
15769,1,2559,2011-10-09,2018-10-11,9730,0,EN,1
3660,0,3092,2010-04-23,2018-10-10,9731,0,EN,1
29959,0,2427,2012-01-30,2018-09-22,9732,0,RU,0
1702,1,1635,2014-04-21,2018-10-12,9733,0,EN,0
4214,0,917,2016-04-06,2018-10-10,9734,0,DE,1
